"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"SMC6",2.84943421957768e-217,-0.242692863033683,0.647,0.699,7.99921668462041e-213
"PARP12",5.34289894986984e-217,0.0992987100904491,0.316,0.212,1.49991202219696e-212
"BAG3",5.90689604728713e-217,0.135102981328942,0.595,0.478,1.65824292735492e-212
"PPIA",6.20946013052168e-217,-0.166421267602852,0.99,0.991,1.74318174244135e-212
"PUDP",8.58087737241028e-217,-0.157889332522535,0.273,0.372,2.40890970475674e-212
"NBPF1",1.05516243761762e-216,-0.131334060492322,0.155,0.242,2.96215751112395e-212
"DHRS7B",1.08903214287332e-216,0.205865889270604,0.501,0.414,3.05723993468827e-212
"SFT2D1",1.15158095791419e-216,0.137436860793919,0.652,0.54,3.23283322315249e-212
"CTNNBIP1",2.14553018909678e-216,0.188523730395491,0.814,0.74,6.0231468998514e-212
"AC092944.1",2.32856172550893e-216,-0.100223401383821,0.101,0.183,6.53697133202122e-212
"WARS",5.02376418085931e-216,0.0948920283632789,0.482,0.363,1.41032131849263e-211
"SKA2",9.89336221145155e-216,-0.186843262717051,0.485,0.558,2.77736357362079e-211
"CIRBP",9.96518627775127e-216,-0.250778406156106,0.879,0.882,2.79752674375311e-211
"EPS8",1.08344588010071e-215,-0.218678940488822,0.422,0.507,3.04155761920673e-211
"TFPI",1.33805519182661e-215,-0.173704232674884,0.127,0.214,3.75632234001484e-211
"SUPT4H1",1.7988543207966e-215,-0.165290911561241,0.575,0.639,5.04992373477231e-211
"EEPD1",2.71017693620344e-215,-0.104852662535457,0.131,0.219,7.60827971300393e-211
"LY6K",2.85682131311555e-215,0.153885011349977,0.78,0.637,8.01995447230929e-211
"PDCD6IP",2.90510862492176e-215,0.157479847816558,0.607,0.501,8.15551144274285e-211
"USP54",3.27605705980667e-215,-0.139675555906721,0.254,0.352,9.19687498399527e-211
"IL6R",3.92867013985992e-215,0.0638808501439795,0.115,0.05,1.10289556836287e-210
"ZNF146",4.91955081542269e-215,-0.146248246394761,0.418,0.512,1.38106550041361e-210
"ACTG1",5.31046210088371e-215,-0.154077122167035,0.995,0.998,1.49080602558108e-210
"CALM3",9.69100076316323e-215,-0.190350687155986,0.515,0.579,2.72055464424281e-210
"HIBADH",2.13605407244292e-214,-0.160624185943287,0.485,0.581,5.99654459756901e-210
"PABPC1",2.45252695084454e-214,-0.157771664257206,0.983,0.988,6.88497890910589e-210
"PRKCE",3.03342387920214e-214,0.154191725019292,0.458,0.349,8.51573085608416e-210
"ARSD",3.47507876618932e-214,-0.110905061742409,0.174,0.268,9.75558862032329e-210
"CD72",3.78933105917268e-214,-0.129836377878432,0.091,0.167,1.06377890824155e-209
"PRRG1",4.03757529624426e-214,0.0629515615444418,0.191,0.105,1.13346851291465e-209
"ILDR1",4.31249079946507e-214,-0.0686171944261184,0.044,0.107,1.21064554213383e-209
"PRPF18",1.11691447942789e-213,0.103528785229085,0.362,0.252,3.13551401809791e-209
"VTCN1",1.38782356060394e-213,-0.120031325866148,0.082,0.158,3.89603708168344e-209
"SMCR8",2.21569321761467e-213,0.0647267856552526,0.143,0.07,6.22011556980965e-209
"COX6B1",2.75196392147405e-213,-0.207827424533884,0.956,0.95,7.72558831675411e-209
"MELK",3.74001000897647e-213,0.119428610895512,0.228,0.139,1.04993300981996e-208
"PRKDC",4.04925317765206e-213,0.222233006666736,0.873,0.853,1.13674684456226e-208
"CLCA2",4.52579703786201e-213,0.0888757850129214,0.708,0.567,1.270527002439e-208
"PTRH1",7.5310351040341e-213,0.0866753218913418,0.317,0.212,2.11418748475549e-208
"SRSF2",1.64870086346667e-212,-0.178158866200988,0.731,0.787,4.62839793400998e-208
"STRBP",2.43877278842333e-212,0.1285705835821,0.553,0.432,6.84636684894081e-208
"ZFX",2.62666524534256e-212,-0.169361156397857,0.369,0.458,7.37383734325016e-208
"COQ4",3.88906342596729e-212,0.127531590339168,0.581,0.468,1.0917767755718e-207
"RNASEK",4.07383533694978e-212,0.133405835096761,0.963,0.945,1.14364779414191e-207
"LRIG3",4.76489849212013e-212,-0.061342841122984,0.513,0.642,1.33764995369288e-207
"BAZ2B",4.93234953247151e-212,-0.22698563273511,0.642,0.697,1.38465848425073e-207
"GLDN",6.30567077618232e-212,0.0771506310211059,0.125,0.058,1.77019095699766e-207
"GREB1L",7.37173217542095e-212,-0.0905895820008262,0.052,0.116,2.06946637360592e-207
"PITX1",1.44738772357358e-211,-0.235060435887024,0.845,0.813,4.06325155638812e-207
"C2CD5",1.48489903652736e-211,-0.136686918965989,0.264,0.359,4.16855706524327e-207
"POLR3D",1.81201458890581e-211,0.090759463836068,0.29,0.191,5.08686855543529e-207
"FAM216A",1.89736613389667e-211,0.0825266808545627,0.251,0.156,5.32647594768811e-207
"EIF4A2",3.0290592094955e-211,0.199073637307744,0.946,0.927,8.50347791881673e-207
"DENND11",3.14605232209058e-211,-0.124108781791591,0.195,0.288,8.8319126838049e-207
"TRAPPC2",3.71495870293018e-211,-0.117463847057514,0.18,0.271,1.04290035667359e-206
"NDUFS8",3.72177482546308e-211,-0.182732268191642,0.799,0.837,1.04481384675225e-206
"SRP9",6.10866200423707e-211,-0.170851114583546,0.854,0.876,1.71488468444947e-206
"ANTXR1",7.17888185648379e-211,-0.180590170050117,0.332,0.426,2.01532750357069e-206
"FOXQ1",1.00033064544196e-210,0.0845173683337307,0.21,0.121,2.80822822094921e-206
"FOXA2",1.44409612023239e-210,0.0907750203864887,0.172,0.094,4.05401103832839e-206
"DNAJC27-AS1",1.45602527595916e-210,-0.0931084515562806,0.087,0.164,4.08749975720016e-206
"GSAP",1.82833486177486e-210,-0.153273059395761,0.31,0.407,5.13268445746055e-206
"EFHD2",2.94800622274414e-210,-0.324819885520198,0.701,0.736,8.27593786910962e-206
"DDI2",3.6020778971418e-210,-0.182505958651127,0.338,0.426,1.01121132806462e-205
"MFGE8",4.07303511330594e-210,0.169351477436834,0.57,0.463,1.14342314735838e-205
"C1QTNF12",4.71661181237336e-210,0.102183120314377,0.152,0.079,1.32409443408757e-205
"NIPBL",5.27946643303107e-210,-0.197943484910841,0.767,0.796,1.48210461174481e-205
"CMTM7",8.58355736382523e-210,0.181226175841878,0.522,0.41,2.40966205874666e-205
"CHCHD5",9.15807981519438e-210,0.145647914671879,0.667,0.567,2.57094774651952e-205
"LSM7",9.45873692327125e-210,-0.195777299136487,0.877,0.884,2.65535121646994e-205
"ZNF395",1.07843520284813e-209,0.0967359461003609,0.344,0.231,3.02749114495557e-205
"EPAS1",1.52280453241146e-209,0.087366724268285,0.333,0.222,4.27496916383869e-205
"FKBP11",1.63016571548379e-209,0.107488559465346,0.353,0.25,4.57636421307765e-205
"MINDY3",1.68242961975797e-209,0.090223161873322,0.311,0.204,4.72308467154656e-205
"NDUFAF3",1.87164486420066e-209,0.126964627396057,0.68,0.562,5.25426862727052e-205
"DUSP9",1.98316550340592e-209,0.0781285414021489,0.124,0.057,5.56734051771145e-205
"PARP1",3.72763684885373e-209,-0.156145174698683,0.552,0.645,1.04645949257871e-204
"PNPLA3",9.39074579936038e-209,0.0903762904034273,0.252,0.157,2.63626406825444e-204
"CRNDE",9.53538211331471e-209,-0.198339516331058,0.687,0.73,2.67686782067084e-204
"AC036214.1",1.88988691689673e-208,0.0817524475000818,0.118,0.053,5.3054795418042e-204
"WBP11",2.00607221983729e-208,-0.15880642293339,0.516,0.581,5.63164654274923e-204
"NT5DC2",2.47280798324489e-208,-0.180957200899658,0.363,0.443,6.94191385136337e-204
"CCN6",2.94108550360887e-208,0.0586679732079627,0.149,0.075,8.25650933428118e-204
"SLC7A5",3.48933000684772e-208,0.265776729369276,0.5,0.397,9.79559612822361e-204
"EFNA1",4.03908212529294e-208,-0.213514600076563,0.398,0.485,1.13389152503349e-203
"NFAT5",4.19641861813032e-208,-0.216897018544552,0.825,0.859,1.17806059866772e-203
"SRXN1",5.49186916223573e-208,0.0690685316028815,0.184,0.103,1.54173242991444e-203
"AC022364.1",6.59580026446184e-208,0.147102171876935,0.194,0.113,1.85163900824237e-203
"TGFBI",7.8731458097348e-208,0.0915090592570097,0.328,0.216,2.21022822316685e-203
"PRPF4B",2.29172811846662e-207,-0.173140104861647,0.595,0.664,6.43356834697135e-203
"SNRNP70",2.49835049558511e-207,-0.179640502567684,0.676,0.712,7.01361934625609e-203
"C1RL",3.97293537341711e-207,-0.197398511878188,0.411,0.496,1.11532214737938e-202
"AC090673.1",4.55730715626086e-207,0.0671476694263538,0.127,0.06,1.27937283797711e-202
"RHOV",4.95799129074498e-207,-0.293062382741436,0.278,0.368,1.39185689505084e-202
"CDC42",6.03692745982805e-207,-0.140236936783063,0.94,0.954,1.69474664579753e-202
"STAMBP",9.06924328970894e-207,0.139045711039873,0.708,0.601,2.54600866871999e-202
"FAM229B",1.01685279836113e-206,-0.100101435118876,0.157,0.246,2.85461086083921e-202
"TP53BP1",1.03940534154283e-206,-0.148589598293744,0.339,0.432,2.91792261531319e-202
"SOX9-AS1",1.17891659299551e-206,-0.124409479794822,0.154,0.242,3.30957255151629e-202
"PRDX5",1.92441128312491e-206,0.351115897834308,0.973,0.974,5.40239979511656e-202
"UGDH-AS1",2.00731510407537e-206,-0.116437895021143,0.148,0.234,5.6351356916708e-202
"TGFBR3",2.20229698700234e-206,0.287851063754661,0.356,0.267,6.18250833161167e-202
"PCSK1N",6.90192796918444e-206,-0.0745905213704373,0.083,0.161,1.93757823878915e-201
"STON1",7.02246119827105e-206,-0.0770676322448895,0.059,0.127,1.97141553219063e-201
"RPL37A",7.86741929577887e-206,0.096912320515437,0.997,0.995,2.208620618904e-201
"ELOVL5",9.02900225641069e-206,-0.186334113827583,0.519,0.593,2.53471180344217e-201
"ATRX",9.23477818452727e-206,-0.22108810061998,0.858,0.874,2.59247927974234e-201
"PTGES3",1.21732942338129e-205,0.186139237598235,0.967,0.952,3.4174088902583e-201
"USP46",1.50268493301488e-205,-0.138867384184893,0.296,0.389,4.21848741245267e-201
"ULK1",2.06616591282796e-205,0.114617504421642,0.386,0.276,5.80034756708194e-201
"DDX18",2.70096706601028e-205,0.203315604092329,0.835,0.796,7.58242484441067e-201
"SMURF2",2.95664527209302e-205,-0.191173149437796,0.495,0.572,8.30019027234675e-201
"RASEF",3.0913874969666e-205,0.0798705165954528,0.114,0.052,8.67845212023433e-201
"ERO1B",3.25296084810358e-205,-0.130002354464194,0.174,0.263,9.13203698888119e-201
"IL20RA",3.55682992427262e-205,-0.128844811430749,0.252,0.354,9.98508864641054e-201
"ZNF706",3.65287352013653e-205,0.17966533343562,0.901,0.868,1.02547118330793e-200
"PRPF6",4.50977019644208e-205,-0.175073165598066,0.609,0.675,1.26602778724719e-200
"PPP1R12A",5.5718275509945e-205,0.159823369401935,0.856,0.785,1.56417914839069e-200
"AC009264.1",5.71408839625592e-205,-0.162516454124525,0.091,0.171,1.60411603548092e-200
"PDXP",1.23947902653651e-204,0.0720060988088676,0.197,0.114,3.47958947119594e-200
"SAT2",1.44503232764868e-204,-0.152131739376126,0.547,0.619,4.05663925340813e-200
"TFPT",1.73938880869816e-204,-0.0887897014484325,0.11,0.191,4.88298620265834e-200
"SOX15",1.91724675503991e-204,0.149178915695573,0.643,0.539,5.38228681542355e-200
"BCKDHA",2.20597524691945e-204,-0.144020938900019,0.386,0.476,6.19283431067698e-200
"AASDHPPT",2.36842704148167e-204,-0.26412651209361,0.514,0.57,6.64888523355148e-200
"TMEM94",3.24021547305657e-204,-0.103716697130042,0.128,0.211,9.09625689751169e-200
"RAD52",4.50359704061849e-204,-0.113823386277348,0.181,0.273,1.26429479721283e-199
"CIAO2B",5.76661879888174e-204,0.155105467097449,0.891,0.838,1.61886289541007e-199
"THADA",6.32505528473065e-204,-0.16262179897102,0.487,0.574,1.77563277008243e-199
"SLC7A8",6.38079121855895e-204,0.125064159956532,0.346,0.243,1.79127951878605e-199
"GATA6",6.98219747156297e-204,0.075057620047475,0.185,0.103,1.96011229619187e-199
"DUSP11",9.78953933949e-204,0.109007140467569,0.462,0.349,2.74821737877503e-199
"XYLT1",9.91710032379812e-204,0.0589209839788608,0.115,0.051,2.78402757389985e-199
"DGKA",1.33458485629437e-203,0.142417462995965,0.461,0.35,3.7465800670752e-199
"FBXO33",1.5589657713596e-203,0.1109404360017,0.34,0.235,4.37648460993782e-199
"GPRC5A",1.76897333332709e-203,-0.13404799979093,0.137,0.222,4.96603883864914e-199
"NME2",3.33066185155666e-203,0.030822598105019,0.985,0.98,9.35016701587502e-199
"ZNF695",3.93921853578128e-203,-0.0586557277927366,0.048,0.111,1.10585681954988e-198
"RPF1",6.94426013179108e-203,0.124003750291074,0.465,0.357,1.94946214679771e-198
"PEX13",1.1125491152989e-202,-0.203086468803029,0.401,0.471,3.12325913137861e-198
"CD2BP2",2.5567300975019e-202,0.100020394516197,0.437,0.324,7.17750840271707e-198
"PRKAB2",2.6204702717272e-202,0.0917454609987679,0.307,0.207,7.35644619381977e-198
"ACCS",4.47167024253973e-202,-0.0644383606762611,0.048,0.11,1.25533198718818e-197
"CPM",4.94120206119951e-202,-0.169037366796805,0.074,0.142,1.38714365464054e-197
"MICOS13",4.9671878544191e-202,0.169979191962744,0.807,0.747,1.39443864637107e-197
"UBE2N",7.13057759146166e-202,0.148670663022728,0.745,0.662,2.00176704725103e-197
"PTPN11",7.39076179010372e-202,0.128961882441088,0.594,0.485,2.07480855733582e-197
"CLDN4",8.82104417844727e-202,-0.20759802835465,0.267,0.363,2.4763317322155e-197
"DPH6",8.93109869355551e-202,-0.193434677824318,0.468,0.556,2.50722733624184e-197
"AC012501.2",1.01071004948433e-201,0.120618289336175,0.123,0.059,2.83736632191737e-197
"VSNL1",1.33814708115352e-201,0.172150736092871,0.68,0.572,3.75658030092228e-197
"SIVA1",1.41116585951503e-201,-0.17657231366872,0.801,0.847,3.96156591741653e-197
"RABGGTB",2.11312804110788e-201,0.0920129021511348,0.356,0.248,5.93218434980216e-197
"ZNF808",3.69436797134069e-201,-0.0710299772285878,0.077,0.15,1.03711992059447e-196
"MICAL3",4.01325862035195e-201,0.123463394335213,0.62,0.502,1.1266420924914e-196
"HES4",8.70681409256622e-201,0.235801987389126,0.443,0.343,2.44426392020612e-196
"AC104365.1",1.37775515416595e-200,0.0829719088110405,0.192,0.11,3.86777204429006e-196
"RTL8A",1.39654336748819e-200,0.107739082933,0.718,0.587,3.9205161955496e-196
"SMARCD1",1.55477131941523e-200,0.130998793233217,0.595,0.488,4.36470952499438e-196
"AC012494.1",1.89253245568882e-200,-0.177766370265823,0.399,0.537,5.31290636285523e-196
"SDC1",2.69219759704129e-200,0.269564096563171,0.731,0.659,7.55780631417401e-196
"C4orf47",6.10700355678542e-200,0.0462450085853394,0.412,0.282,1.71441910849637e-195
"FAM200B",6.21052045256156e-200,-0.154449035485347,0.548,0.627,1.74347940664761e-195
"KDM4B",6.5010130495379e-200,0.124519522197216,0.561,0.445,1.82502939339677e-195
"DIPK1A",1.1948010691281e-199,0.10503087590409,0.364,0.256,3.35416504136331e-195
"SH3PXD2A",1.41298205777052e-199,0.156913446540051,0.846,0.759,3.96666453077919e-195
"SMAD5",1.42184604076394e-199,0.145009513436004,0.637,0.527,3.9915483902366e-195
"ADAMTS6",1.44421757914737e-199,0.347049896353189,0.134,0.068,4.0543520099404e-195
"IFT172",1.48850102975841e-199,-0.113689637718659,0.204,0.296,4.17866894084078e-195
"ESR2",2.27437205754629e-199,0.124622192521696,0.31,0.213,6.38484467714971e-195
"AC015871.1",2.47732250743047e-199,-0.134494057223789,0.278,0.375,6.95458747510956e-195
"ABCA1",6.571549063263e-199,-0.167527386814339,0.227,0.326,1.84483096852982e-194
"COPS4",7.15550237779119e-199,-0.154998382551257,0.393,0.476,2.00876418251732e-194
"CELSR2",1.25227222770823e-198,0.135754496253818,0.424,0.323,3.51550382484531e-194
"NOL7",1.27764732755633e-198,0.164850676509298,0.831,0.772,3.58673934264888e-194
"MT1F",1.54192359997117e-198,-0.130675345198628,0.244,0.339,4.32864212219906e-194
"TTC23L",1.63263219552504e-198,-0.0756970467793595,0.051,0.115,4.58328836249745e-194
"PLCE1",1.84194881598756e-198,-0.100103265498393,0.08,0.151,5.17090291112186e-194
"EFL1",2.23866369292063e-198,0.120469892760762,0.336,0.237,6.28460058513608e-194
"GPCPD1",2.25065542616095e-198,-0.310227410896652,0.491,0.557,6.31826497786163e-194
"SLC37A1",3.62388328091547e-198,-0.0802140640328326,0.091,0.168,1.0173327534514e-193
"PLEKHA7",4.02949089028991e-198,-0.167015362552138,0.356,0.438,1.13119897763109e-193
"FANCG",4.6212482150037e-198,-0.182297995607897,0.162,0.238,1.29732301139799e-193
"IRAK1",6.09060566747857e-198,0.114583960392835,0.405,0.301,1.70981572903126e-193
"RPS6KB1",6.13448750552284e-198,-0.134322024148338,0.315,0.408,1.72213467742543e-193
"SREBF1",7.44241933123388e-198,0.152636431314115,0.511,0.411,2.08931037885729e-193
"EIF1B",7.99354151361071e-198,0.205014531337241,0.69,0.605,2.24402690911594e-193
"PDSS1",8.1041377980604e-198,0.0756411763289939,0.221,0.135,2.2750746040495e-193
"SATB2",8.86395047583915e-198,0.0635037967644381,0.188,0.106,2.48837681708232e-193
"GLYATL2",9.52687883385475e-198,0.0889835697588807,0.118,0.055,2.67448069502804e-193
"DIPK2A",1.3942813139849e-197,0.13451905966159,0.407,0.303,3.9141659327498e-193
"SMIM14",1.80123783839855e-197,-0.175871827435334,0.473,0.55,5.05661498373624e-193
"CLASRP",2.4782067654916e-197,-0.133878325691533,0.313,0.405,6.95706985276456e-193
"COX8A",4.17056835351976e-197,-0.277483830701855,0.959,0.956,1.1708036538836e-192
"CYP19A1",4.76126948707481e-197,0.0894791487378173,0.183,0.104,1.33663118310651e-192
"KCNQ1",8.30552578080631e-197,-0.0879792139430595,0.081,0.155,2.33161025244576e-192
"ITM2C",9.66063437435724e-197,-0.114850568266551,0.305,0.405,2.71202988791331e-192
"RRM2B",1.07271996520985e-196,0.105238325572168,0.307,0.21,3.01144675833361e-192
"TMTC1",1.36485520069588e-196,-0.15652889411702,0.07,0.138,3.83155800491355e-192
"DIXDC1",1.45499862848761e-196,0.0922108881061163,0.237,0.148,4.08461764975326e-192
"WASF1",1.74809832471441e-196,0.0800303760120412,0.305,0.202,4.90743642697076e-192
"NDUFB2",2.19244904195287e-196,0.0982436134884166,0.923,0.868,6.15486219547428e-192
"NME4",3.53717794797472e-196,-0.154818048264339,0.619,0.69,9.92991965334944e-192
"AC018521.5",3.73251031114808e-196,0.0612989752249896,0.172,0.095,1.0478276196486e-191
"HOXC9",2.20871821864319e-195,-0.0626151361837756,0.065,0.133,6.20053465519702e-191
"SLC3A2",2.69330944028122e-195,0.392935545315926,0.817,0.741,7.56092759170147e-191
"CALCRL",4.25296544978808e-195,0.0737704946018019,0.116,0.054,1.19393499071901e-190
"NPL",6.57810378651848e-195,-0.123490868743637,0.185,0.276,1.84667107598933e-190
"ITGB1-DT",6.67256445451218e-195,0.066393805250168,0.143,0.072,1.8731890193152e-190
"DDX21",1.12258276262227e-194,0.159112950704416,0.732,0.625,3.1514265895095e-190
"SLC25A4",1.27648058245997e-194,0.15607060113812,0.518,0.425,3.58346393913987e-190
"MCL1",1.76503154645205e-194,0.0868408176738475,0.678,0.55,4.95497306035485e-190
"NRG1",1.87497928414783e-194,0.0544239566946904,0.566,0.449,5.26362934438819e-190
"ARPP19",1.95994129518894e-194,0.146458643874823,0.733,0.647,5.50214319798392e-190
"AL627171.2",2.15863679694482e-194,0.134281629028532,0.33,0.234,6.0599410800632e-190
"TACC3",2.41746259860485e-194,-0.145524282985731,0.132,0.212,6.78654275306339e-190
"SLC6A15",3.06371993164783e-194,-0.237606409162197,0.276,0.369,8.60078096411494e-190
"MRPL14",3.61227012929006e-194,0.169469790576336,0.861,0.807,1.0140725933956e-189
"CARS2",3.79468805222701e-194,0.118358800953729,0.497,0.388,1.06528277690169e-189
"E2F5",3.92216825245405e-194,-0.0880766160425931,0.12,0.202,1.10107029351143e-189
"ASS1",4.58624744455917e-194,0.133509096798409,0.391,0.282,1.2874972451111e-189
"RAB27B",4.89722521473135e-194,0.122874043488783,0.371,0.267,1.37479803453153e-189
"FADD",8.27027584180669e-194,-0.183805347146593,0.418,0.505,2.32171453707039e-189
"NTMT1",1.13850813245446e-193,0.127642883204058,0.539,0.432,3.1961338802394e-189
"TOR4A",1.76133731275785e-193,0.0526264378003875,0.143,0.073,4.9446022381051e-189
"PSMD13",2.79870599994386e-193,-0.176290873083436,0.647,0.689,7.8568073536424e-189
"VAPA",3.28216880042271e-193,0.172130729769808,0.922,0.9,9.21403247342666e-189
"HEBP2",5.68108874094077e-193,0.196207550880735,0.852,0.798,1.5948520422443e-188
"ADAM12",6.15182445195472e-193,0.057704776590393,0.101,0.043,1.72700167839725e-188
"TULP4",6.19446096216941e-193,-0.174065611111783,0.526,0.598,1.73897102590982e-188
"AC084198.2",6.72208100454507e-193,-0.0871168286526578,0.107,0.186,1.88708980040594e-188
"PRELID3B",7.19341475067545e-193,0.147161313223258,0.624,0.527,2.01940732295712e-188
"UPF3B",7.88323158379305e-193,-0.151222184426175,0.514,0.598,2.21305960251822e-188
"TARBP1",8.08872301717207e-193,-0.135380687254127,0.279,0.37,2.27074721261071e-188
"DUSP5",1.17995076533346e-192,0.0997034780788928,0.288,0.193,3.31247578352061e-188
"WDR83OS",1.55088530031521e-192,0.628174605649377,0.931,0.92,4.35380030357489e-188
"PSMB2",2.09927500247968e-192,-0.170892740364006,0.832,0.852,5.89329471446121e-188
"CYP1B1-AS1",2.14049551570197e-192,-0.0884715970128409,0.088,0.162,6.00901306123013e-188
