"ID_REF"	"GSM237996"	"GSM237997"	"GSM237998"	"GSM237999"	"GSM238000"	"GSM238001"	"GSM238002"	"GSM238003"	"GSM238004"	"GSM238005"	"GSM238006"	"GSM238007"	"GSM238008"	"GSM238009"	"GSM238010"	"GSM238011"	"GSM238012"	"GSM238013"	"GSM238014"	"GSM238015"	"GSM238016"	"GSM238017"
"221377_s_at"	4.998783254	5.111844027	5.176371804	5.118921194	5.364920514	5.168855811	5.157087555	4.922822016	5.188711321	5.075377637	5.157221564	5.061215061	4.88651225	5.144082839	5.093984596	4.956186325	5.041734476	5.356479754	4.919979333	5.073579085	5.033847206	5.128696896
"221378_at"	5.462210703	5.578544711	6.026173503	5.770980078	5.978714917	5.645205888	5.569898462	5.177579227	5.550333126	5.472973003	5.463388224	5.717118434	5.395486082	5.673577053	5.791114468	5.47837297	5.521963702	5.750985267	5.435203025	5.615195881	5.437528329	5.559692789
"221379_at"	6.692071735	6.546072428	6.930274504	6.588336223	6.883141861	6.717634353	6.801440287	6.472375736	6.676223738	6.63615171	6.452334451	7.040084166	6.465429443	6.77091482	7.030610094	6.365828485	6.710909705	6.787784941	6.442013906	6.612468104	6.50849011	6.877882185
"221380_at"	5.134951774	5.196153268	5.290351656	5.455387131	5.51405922	5.231262215	5.370094869	5.022238412	5.285503652	5.335473135	5.233707475	5.471623623	5.285656521	5.331112587	5.551977052	5.191550932	5.366248346	5.295354456	5.058928757	5.326420711	5.162101692	5.431027078
"221381_s_at"	8.297103146	8.050001538	8.228976697	8.253150269	8.263401614	8.125234996	8.059758024	8.647524523	8.420624488	7.985709822	8.060584576	7.933454812	8.848452298	8.16731111	7.759571482	8.462317434	8.131687636	8.172562053	8.576539693	8.224432005	8.496745922	8.196643783
"221382_at"	7.045929408	7.15542983	7.487823224	7.234446557	7.635092671	7.204044313	7.006013363	6.990429254	7.147479184	7.099735215	7.163829709	7.392098591	7.08662371	7.288525655	7.541721873	7.057636565	7.266183706	7.282932333	7.362476421	7.316244237	7.038497246	7.221187966
"221383_at"	4.576627789	4.616634001	4.792913037	4.883076299	4.73865192	4.640333155	5.000081789	4.703341102	4.548037935	4.633459473	4.61990396	4.735594238	4.567121665	4.704527435	4.63228767	4.576490851	4.573204595	4.686290824	4.532593986	4.569055009	4.459150131	4.974662519
"221384_at"	4.952289345	5.076851882	4.958655617	4.961566205	5.136332898	5.077991434	5.09645628	4.977773554	4.886028741	5.084392411	4.816016559	5.157410746	4.796320684	4.95032389	5.313137561	4.790420528	5.047634143	4.996114505	4.726717851	4.925431106	4.869577841	5.03082441
"221385_s_at"	5.699171858	5.967100168	6.066672682	5.733228776	5.900690722	5.879216095	5.76425919	5.715854482	6.0470607	5.984607476	6.053745543	6.082616081	5.749290928	5.601695288	6.083490608	5.72370243	5.998198758	6.162714172	5.820614011	6.233977521	5.97378349	5.961813397
"221386_at"	4.728244315	4.625651723	4.795875085	4.67846717	4.579904435	4.61805713	4.754363032	4.545280754	4.772558304	4.601692544	4.576166438	4.72416798	4.661485481	4.722729109	4.632492477	4.648962747	4.671352534	4.723946151	4.687190596	4.725574793	4.72416798	4.651894345
"221387_at"	6.606070968	6.453826473	6.859345699	6.723965381	6.902255818	6.607275943	6.884639854	6.318514859	6.409391072	6.680675296	6.732555783	6.790701651	6.261880654	6.787306757	6.92188359	6.532753215	6.646716356	6.864943825	6.402519863	6.765784425	6.47302083	6.711146926
"221388_at"	5.15444587	5.443392012	5.220431591	5.132167287	5.864494744	5.181680201	4.902912705	5.04938697	5.013141566	5.086607044	5.136852657	5.200756874	4.9136104	5.127245518	5.474414433	4.975265653	5.230163607	5.485431581	5.021606586	5.269729603	4.976845089	5.429682186
"221389_at"	6.067339982	6.297650048	6.210341849	6.345770345	6.537672131	6.206567847	6.189021975	6.187487185	6.146644912	6.098726186	5.851451154	6.166790764	6.123687089	6.087310525	6.329856033	6.188139727	6.024075147	6.298094859	6.08235949	6.217146632	5.953611007	6.212525116
"221391_at"	4.613778022	4.544631149	4.659563123	4.64484302	4.884838137	4.618761513	4.530668507	4.552626066	4.593066392	4.687558287	4.502651351	4.569093584	4.508966578	4.53329363	4.677664787	4.462240568	4.666854178	4.647263113	4.592877198	4.766679064	4.597824466	4.667958982
"221392_at"	4.575810731	4.569315186	4.667918596	4.423532561	5.010858348	4.593200425	4.335049391	4.606584355	4.744192778	4.53659778	4.536917529	4.661053788	4.543957091	4.617640566	4.630930821	4.480710432	4.654036128	4.751851388	4.559285387	4.625329261	4.53367597	4.526735185
"221393_at"	4.483469909	4.572799859	4.619197935	4.48498119	4.851910377	4.502883792	4.369849488	4.310931705	4.354777191	4.527559561	4.470697726	4.654415149	4.502246454	4.407931523	4.794553569	4.371963964	4.613905867	4.824440284	4.387896163	4.548172324	4.503210438	4.471362868
"221394_at"	4.988061904	5.160661534	5.110978974	5.124624624	5.678252898	5.14745778	5.097521735	4.993999102	5.095593945	5.22642302	5.112321835	5.293140138	5.138486015	5.332273315	5.264298323	4.883747774	5.355818606	5.394332927	5.130245066	5.245308776	4.977545288	5.251326756
"221395_at"	4.913771093	5.002612384	4.973975291	4.888161895	5.220468363	4.823193776	4.892707338	4.931360332	4.837399037	4.940086892	4.945469147	5.116318363	4.883464694	5.101746352	5.238530694	4.899963771	5.011072547	4.989595406	4.985446801	5.276684163	4.741591232	5.063635371
"221396_at"	4.156140831	4.164104333	4.213290874	4.202011495	4.311341503	4.173165379	4.171292179	4.004291156	4.159922342	4.149496906	4.228447131	4.210837627	4.153165556	4.347219594	4.470815074	4.080021831	4.300816687	4.321587999	4.135327221	4.225685503	4.118548006	4.185441033
"221397_at"	3.847063956	3.938758764	3.979632347	3.953729959	4.000583814	4.01949137	3.939853238	3.892867991	3.904859545	4.159537649	4.024853849	3.942711562	3.905219538	3.944675046	4.040454935	3.901873846	4.022526652	4.013618991	3.828866548	4.008613551	3.939534466	4.004531293
"221398_at"	4.1909351	4.2058446	4.270965767	4.203516689	4.238339525	4.180405887	4.177177743	4.05775737	4.112546912	4.127078809	4.2602389	4.228756064	4.240178923	4.164543552	4.2154373	4.12081364	4.249005352	4.299594261	4.200929936	4.044641191	4.079094682	4.190714017
"221399_at"	6.584656575	6.854194142	6.731791712	6.811298045	7.40125276	6.827064021	6.82548244	6.590817927	6.564231023	6.525420711	6.701984076	7.144170733	6.694443403	6.595917398	7.230549934	6.420572426	6.746211904	6.940380682	6.682080155	6.978949119	6.670283918	6.964454737
"221400_at"	4.54369548	4.836331046	4.641445354	4.611439882	5.441107218	4.703279956	4.622311916	4.571358044	4.620505737	4.679917258	4.789072551	4.892903921	4.575613257	4.69822042	4.709296776	4.550698555	4.606301756	4.842158293	4.449203871	4.672231907	4.66589098	4.66081688
"221401_at"	4.968710524	4.948681687	5.182891996	4.98821047	5.309410976	5.085895189	4.892862522	4.857957435	4.915445747	5.122650022	5.050171126	5.069280899	5.006060783	4.971358908	5.142395042	4.833100677	5.200971172	5.145780058	5.054721175	5.070434366	4.897343356	4.993767909
"221402_at"	6.327680765	6.365548113	6.330781034	6.428187978	6.433335648	6.436534934	6.483507701	6.433264561	6.260346326	6.387648317	6.299234683	6.482098929	6.31071606	6.549451731	6.520089224	6.404841696	6.362327618	6.808487116	6.416322926	6.482130259	6.200934453	6.429713064
"221403_s_at"	4.619000048	4.75235177	4.703960518	4.975193861	5.250279004	4.591463341	4.956695481	4.683542299	4.616087301	4.794567719	4.646186558	4.772807168	4.62176097	4.638706329	4.801793002	4.632639315	4.756820619	4.654949963	4.501593136	4.64491763	4.510494558	4.6075717
"221404_at"	5.935752319	5.814701757	5.900731873	6.243126308	6.088541297	5.716965292	5.842437614	5.385451415	5.791942381	5.745357219	5.77444799	6.004512265	5.621811628	5.767456504	6.267060587	5.823919201	6.488713112	5.878098118	5.355863674	5.635853918	5.532364145	5.897517105
"221405_at"	5.05383846	5.275883959	5.17510922	5.432886211	5.571235549	5.159580003	5.371704603	5.09882509	5.207927266	5.141245942	5.199703042	5.1887694	5.009910504	5.258295392	5.142299051	5.013875797	5.181309455	5.205459423	5.10728342	5.184129722	5.245577959	5.144415214
"221406_s_at"	5.493142626	5.630828408	5.837493197	5.793875812	5.908391678	5.785003908	6.058212054	5.738957074	5.557047344	5.866013695	5.593219883	5.823621818	5.751925941	5.829771487	5.74072954	5.688204572	5.755554816	5.937916079	5.633232603	5.673467225	5.757337979	5.71006671
"221407_at"	6.333535152	6.594953591	6.638295325	7.010235377	7.020342495	6.483120074	6.887404341	6.399422529	6.611157861	6.754377218	6.584810591	6.724210217	6.349771347	6.794465418	6.839588542	6.66431566	6.552106376	6.688382223	6.402305014	6.549270541	6.478798313	6.572532078
"221408_x_at"	5.706915982	6.063171068	5.739177001	5.844396288	5.596368815	5.631266277	5.720053746	5.949408637	6.05566816	6.025026042	5.753009673	5.987772205	6.063966979	5.897395508	5.886540632	5.615235943	5.909432799	5.965753257	5.699059948	5.93648133	5.809659094	6.215829111
"221409_at"	6.248052439	6.349107459	6.371682215	6.234508207	6.886963359	6.478028179	6.447154335	6.262906707	6.027721098	6.526938404	6.140330417	6.443143439	6.20664972	6.301123098	6.542764484	6.359642354	6.485283509	6.466661708	6.333326371	6.337059056	6.320487086	6.323661376
"221410_x_at"	6.053239507	5.841032158	6.115498531	6.139967499	5.837858198	5.957140082	6.32146891	6.001358816	6.268164286	6.188244471	6.059427817	6.066810767	6.24744649	6.01463148	6.208744893	6.029149135	6.04740056	6.121441144	5.993182233	6.030710188	6.098772835	6.421829662
"221411_at"	4.444045071	4.693474945	4.657660536	4.778047698	4.796198522	4.464059664	4.853176537	4.531565898	4.370321132	4.375347457	4.241180453	4.573331927	4.438813619	4.626161832	4.719053788	4.423592672	4.314494208	4.587265992	4.443350766	4.394494574	4.407100279	4.799111937
"221412_at"	4.381420962	4.230775934	4.369988456	4.37415679	4.381573609	4.291179709	4.249865996	4.285081686	4.127107446	4.33056186	4.21632837	4.272929404	4.149165131	4.406955674	4.379759987	4.185204387	4.355429076	4.390905315	4.109814983	4.327953802	4.319814151	4.427996035
"221413_at"	5.114096018	5.171713371	5.326571542	5.340482597	5.677680991	5.211065682	5.275917411	5.085531236	4.961424629	5.483250588	5.117078609	5.496602351	4.94664687	5.445774782	5.473824168	5.308224246	5.462118552	5.539694727	5.249674268	5.291140975	5.254409735	5.482466431
"221414_s_at"	5.236876501	5.152242421	5.025206638	4.945578273	5.500388161	5.040912081	5.019009056	5.084979505	5.074720978	5.076159754	4.836390372	5.369815441	5.428973034	5.133899189	5.357788873	5.032140659	4.928734974	5.336300566	5.122051037	5.016400889	5.188344393	5.464226412
"221415_s_at"	5.435231703	5.658934095	5.579897988	5.615994799	5.973105595	5.787475515	5.531684249	5.33425033	5.488465184	5.624022654	5.403236052	5.709497548	5.299627943	5.634511299	5.678610509	5.449078249	5.546582417	5.812844824	5.455972895	5.477546785	5.598216863	5.581910742
"221416_at"	4.38762135	4.470395131	4.480382904	4.631687287	4.517373752	4.231717269	4.583338549	4.452892283	4.274952216	4.311731228	4.277156276	4.314884386	4.350929758	4.681142244	4.621439204	4.380925697	4.401490125	4.436446047	4.303296079	4.471594809	4.385089416	4.309821026
"221417_x_at"	5.444835101	5.68859441	5.043318376	5.488363215	6.15320345	5.483702899	5.858892897	5.568939492	5.384943405	5.712864304	5.27055589	5.590991938	5.677392804	5.601473035	5.51204832	5.542361548	5.368031461	5.762604017	5.509721897	5.82716539	5.415588193	5.64893312
"221419_s_at"	8.658513059	8.44459214	8.983522503	8.601805534	8.394162348	8.501479705	8.821442022	8.699313094	8.889558631	8.566270824	9.307144723	8.382719761	8.406746601	8.891006229	8.991357033	8.708469668	9.087180263	8.638794536	8.48456768	8.683887124	8.378107757	8.325629256
"221420_at"	3.855759649	3.797861054	3.88748838	3.821487018	3.861511276	3.958219643	3.791917771	3.840319344	3.751077714	3.86123332	3.932127124	3.866075668	3.814045973	4.079791573	4.132669891	3.790290307	3.872852834	3.909448729	3.769876301	3.816138442	3.846923341	3.880531245
"221421_s_at"	5.817730317	5.786691773	5.868644109	5.89584003	6.350906561	5.934202735	6.097796897	5.72293954	5.764304091	6.151881708	5.670770136	6.145431722	5.985294321	5.973711254	6.234121235	5.771935892	5.907908645	6.125017858	6.192726313	5.899844511	5.892762264	6.011752013
"221424_s_at"	5.840186288	5.942709279	5.941990995	6.210302899	6.282428908	5.814159159	5.937762819	5.787131921	5.704417492	5.886151909	5.647976676	5.86640817	5.705702475	5.913976733	5.924109424	6.007437192	5.792478263	5.739042254	6.020624723	5.868764092	5.854582451	5.640986806
"221425_s_at"	7.064614075	7.12514517	6.985698674	6.930914373	6.435079082	7.072385806	7.201875753	7.635825356	7.152668363	6.734682414	7.077799826	7.001279721	6.527607071	7.320100324	6.42326582	7.011416271	7.130255903	7.025093146	7.141462045	7.126298591	6.980620494	7.084395488
"221426_s_at"	6.129982806	6.405278733	6.781779768	6.296954974	6.683261366	6.31982686	6.321547483	6.28680742	6.368518067	6.497055053	6.343809302	6.401217872	6.213691014	6.424994733	6.592253056	6.158672428	6.356806088	6.716652413	6.356112753	6.594283798	6.377196497	6.481645948
"221429_x_at"	4.861202575	5.002531193	5.393935489	5.275683672	5.464617874	5.335502262	5.062600476	4.956901677	5.065834827	5.247895681	5.083141049	5.093381917	5.089578764	5.127852223	5.098283244	4.95380723	5.085612692	5.281885861	5.013115741	5.141765857	5.006204442	5.126344208
"221433_at"	5.750527307	5.971663159	5.947095964	5.917462381	6.000801539	6.087648281	6.030887918	5.870488483	5.908981217	5.840356089	5.811180446	6.056731416	5.671358832	5.900146536	6.197797595	5.928388524	5.798847187	6.118934025	5.800921552	6.091573834	5.857144801	6.027565491
"221437_s_at"	7.918826608	7.848491947	7.822823501	7.776186662	7.488880177	7.741636516	8.104934675	8.398464783	8.086831518	7.943802578	8.118333196	7.440208881	7.947876972	8.203628736	7.422040594	8.291836836	7.779603424	8.256093855	7.994806385	7.430828325	7.875861024	7.822086669
"221438_s_at"	3.743986825	3.731814853	3.718608281	3.696565231	3.814631315	3.659911825	3.655972209	3.668082697	3.666741632	3.794092024	3.710185443	3.778805788	3.642023433	3.737984688	3.727342339	3.715715306	3.771936702	3.755852902	3.695165107	3.80195004	3.729397966	3.607502629
"221440_s_at"	5.379497233	5.228952984	5.436911537	5.246918377	5.553407036	5.283370169	5.376575244	5.298104052	5.685101161	5.740878042	5.19210499	5.283554209	5.540809691	5.587572319	5.420573538	5.330407183	5.378842291	5.798227232	5.454835772	5.45494677	5.182359134	5.543490796
"221441_at"	4.183221197	4.364337711	4.427166651	4.418010615	4.503154988	4.396892618	4.426168058	4.158080349	4.370155337	4.358134349	4.24216435	4.245515517	4.265243181	4.50860896	4.546277698	4.283976638	4.174542342	4.346670055	4.348916556	4.507940156	4.301525342	4.350513059
"221442_at"	5.367245254	5.523246913	5.67706796	5.91067355	5.889586783	5.639352108	5.55889365	5.378268293	5.573751403	5.780641325	5.520715823	5.617999104	5.491746353	5.621982146	5.569185115	5.565088732	5.574112415	5.620932405	5.483183809	5.659646699	5.543642194	5.623111805
"221443_x_at"	5.906020608	5.951932972	6.031691751	6.191940037	6.423422647	6.290761883	6.227929437	5.947507051	5.982473304	6.053708644	5.997597653	6.107633995	5.789313075	6.153018852	6.079617009	6.076594307	6.14196988	6.145229717	5.825691271	6.317196158	5.859455993	6.297925391
"221444_at"	4.590751997	4.822193341	4.901367569	4.584579588	4.829996624	4.836504094	4.631997741	4.698214497	4.810719153	4.82430666	4.81946869	4.907586815	4.906677794	4.948487291	4.891767988	4.773250648	4.916049001	4.891430458	4.729388422	4.883143982	4.819145569	4.749501766
"221445_at"	4.436258611	4.72871468	4.706737434	4.795060255	4.966688766	4.630737281	4.565089727	4.525445165	4.527686101	4.638837424	4.485536148	4.852272275	4.534714148	4.655129944	4.898910122	4.444322524	4.590765647	4.747663967	4.37994753	4.666107503	4.54078908	4.950984572
"221446_at"	5.613162161	5.845202387	5.713479043	5.96860319	5.990370391	5.732914228	5.890605019	5.675146783	5.654067172	5.840508131	5.831536924	5.762800927	5.600235928	5.845388476	5.806823588	5.831272618	5.828723488	6.058660328	5.598453948	5.959279493	5.524118393	5.94799318
"221447_s_at"	7.716449517	7.716900951	7.605864505	7.609341455	6.485808563	7.404716062	8.162461657	7.069279686	7.882090636	7.580536683	7.34123477	8.581628216	8.377331477	6.749934818	7.813217208	7.435197929	7.224100996	7.691182454	8.280653497	7.386295981	7.150274393	7.938349472
"221448_s_at"	5.03888907	5.123666904	5.308038557	5.302073217	5.324915765	5.079112007	5.13219416	4.997208013	5.267238077	5.437158409	5.900128023	5.101718726	4.990343896	5.198911311	5.207930654	5.057291098	5.18202908	5.0627382	4.953927775	5.082775237	5.094381503	5.165760788
"221450_x_at"	5.746340464	5.771014764	6.075419076	5.936733721	5.742965019	5.675697295	5.976715734	5.951665943	5.994163722	6.136668138	5.716113926	5.878535032	6.425181563	5.78846932	5.833112472	5.96641777	5.607377137	5.922290537	6.004492389	5.854850556	5.551397619	6.23110658
"221451_s_at"	4.425866237	4.496232417	4.515242607	4.571278694	4.823996091	4.516848898	4.459777877	4.405459989	4.492430479	4.477620782	4.508423769	4.622489465	4.426855887	4.468389269	4.440586312	4.547157757	4.599470212	4.565969375	4.547020385	4.488005645	4.527479409	4.751783987
"221453_at"	5.582050422	5.440945422	5.469903397	5.566126784	5.972163491	5.57510471	5.39530821	5.335235775	5.448620288	5.340725493	5.45168706	5.411823084	5.294150527	5.418288335	5.638416549	5.357852339	5.494187704	5.438211241	5.378791267	5.48147331	5.366613273	5.377810519
"221454_at"	5.435468086	5.624285572	5.648406295	5.968967089	5.924806669	5.503046046	5.867110765	5.436362625	5.638345378	5.814876154	5.532069693	5.679453413	5.469583397	5.656005055	5.959155286	5.67056073	5.643221762	5.758582655	5.492585591	5.930413143	5.590793561	5.812715618
"221455_s_at"	5.449065645	5.406126435	5.534485287	5.678458547	5.536662401	5.564864356	5.674711082	5.415844702	5.745379566	5.435411688	5.441875851	5.594940512	5.285653469	5.39241335	5.699029641	5.602117456	5.45770971	5.540889689	5.41702762	5.726896686	5.558894907	5.706151253
"221456_at"	5.336292893	5.417606989	5.484320707	5.682314497	5.846150184	5.423354306	5.414746787	5.374588977	5.081207268	5.748205402	5.168468396	5.570352304	5.436834443	5.538724967	5.443417192	5.416925933	5.278424896	5.735251453	5.470712538	5.409245111	5.411975052	5.489539751
"221457_s_at"	4.578096817	4.747533011	4.722711906	4.645659118	4.880219361	4.647967333	4.566169077	4.528269441	4.772879407	4.583169376	4.525786516	4.813694116	4.656375765	4.753433414	4.838951782	4.715616029	4.787717356	4.653557946	4.529755835	4.738907477	4.48477935	4.769649268
"221458_at"	4.9043768	4.657299788	5.006363587	4.878286309	5.393247101	4.92517252	4.709076854	4.783656121	4.765291396	4.870549835	4.9425769	4.894114378	4.813827951	4.880531641	5.143377979	4.671850401	4.857466505	5.077631542	4.876153811	4.899258903	4.836794526	4.75122165
"221459_at"	5.304469526	5.235948022	5.551977052	5.416730424	5.431209629	5.280025553	5.148807187	5.042847301	5.296560918	5.267336401	5.241566252	5.370201005	5.08619053	5.395732675	5.556757276	5.117474671	5.387405497	5.409351364	5.152889982	5.361293569	5.26634888	5.116431028
"221460_at"	5.613271845	5.681617431	5.730001203	5.722628104	5.981711022	5.661151742	5.353158414	5.582311602	5.624521318	5.61508305	5.586505159	5.867000601	5.400660717	5.541472475	5.897547511	5.578906976	5.767008144	5.792570415	5.721272102	5.704737486	5.719793187	5.584997328
"221461_at"	4.061389255	3.994928586	4.039951333	3.954357391	4.12327489	4.032219031	3.955362708	4.038308047	3.997520759	3.998364843	3.970148005	3.996731472	3.9957745	4.062471966	4.010515147	3.941654522	4.068268079	4.189468723	3.892815321	4.046281151	3.989689773	4.063148895
"221462_x_at"	5.103422833	5.007381419	5.065859119	4.914912592	5.019945996	5.00168187	5.389240497	4.938997686	5.114915676	5.004426206	4.901862808	5.101151015	4.901495922	4.899797561	5.062040015	5.13047554	4.851688774	5.081219762	4.73887129	4.864849973	4.79549103	5.246215327
"221463_at"	5.817140587	5.732549304	5.674982587	5.535901225	5.394839765	5.693230155	5.491586514	5.159611099	5.52714942	6.638073213	6.070203922	5.466636194	5.024834723	6.694760763	6.148042336	5.595587853	5.338741866	6.547078995	5.410261617	6.357281123	5.574324096	6.104665662
"221464_at"	6.15120691	6.238552124	6.418189934	6.20976498	6.553593816	6.468947745	6.197063488	5.970742673	6.232012002	6.136946917	6.218371604	6.307768412	6.038031873	6.208408983	6.674837784	6.188026818	6.51062339	6.338630633	5.92072264	6.305570054	6.153776344	6.241173154
"221465_at"	5.29191793	5.495765923	5.502140669	5.249308316	6.096785556	5.556732496	5.268392949	5.509597026	5.352062651	5.505483711	5.373652994	5.530157114	5.2874603	5.567423902	5.466833325	5.513380568	5.568473473	5.803223373	5.565492952	5.49852934	5.483398944	5.514274573
"221466_at"	5.330870227	5.417825289	5.455404198	5.719086829	6.041477658	5.467271056	5.445552137	5.226452649	5.288173164	5.308303136	5.227683389	5.596413192	5.260301244	5.284009519	5.642124337	5.45197231	5.384955969	5.617145046	5.413244878	5.580963366	5.506853727	5.41999072
"221467_at"	4.821023489	4.992983532	4.966853279	5.0048945	5.402788419	4.933434727	4.975190289	5.024771188	4.774852598	4.952251984	5.033605689	4.928080232	4.987999968	4.898608531	5.038633417	4.940727301	5.223792158	5.019476595	4.985446801	5.085110912	4.899284572	4.882060644
"221468_at"	5.278038479	5.074849017	5.376545869	5.293544228	5.20110571	5.292486929	5.198002103	5.116626482	5.081669218	5.312992615	5.030856956	5.066716409	5.100856153	5.185009491	5.285069248	5.049807028	5.012283623	5.172745753	5.141463136	5.241719519	5.100856153	5.165008646
"221469_at"	4.727225195	4.88341548	4.65925731	4.645998799	4.806675207	4.722964147	4.741873838	4.58530006	4.640210939	4.660316508	4.669944626	4.696451623	4.677069474	4.883690374	4.858713859	4.554734689	4.864047367	5.001451463	4.579377477	4.842261419	4.719160546	4.703167577
"221470_s_at"	4.423886194	4.44416269	4.484628449	4.49013056	4.520587258	4.433795782	4.526736019	4.367023091	4.264091056	4.356401773	4.172132741	4.465626977	4.484211843	4.307089126	4.749632318	4.42834838	4.424473333	4.484095508	4.335557587	4.335913937	4.31502817	4.41054448
"221471_at"	8.164413923	7.81347365	8.125227051	7.783249738	7.644710573	7.991022901	7.996530232	7.973257343	7.654376489	8.440785126	8.085157553	8.080371076	8.289411084	8.350744044	7.883812919	7.689252442	7.927442736	8.575012012	8.843208717	8.456466251	8.043519284	8.048541831
"221474_at"	10.52310124	10.46499019	10.48655451	10.50199069	10.18821343	10.33715842	10.79900384	10.61621063	10.60106838	10.71418016	10.25819771	10.86035754	10.14585943	10.49162109	10.51561354	10.62888068	10.74689357	10.79238082	10.9609861	10.37264386	10.37752379	10.52679097
"221476_s_at"	11.12564333	11.26188919	12.3888316	10.75994712	11.57854865	11.16123495	10.98097428	11.07631899	11.40917847	10.89091167	11.09571623	11.53649442	11.14055307	11.04535652	11.3194375	10.91009503	11.59848292	10.93801259	10.85986288	11.10025933	11.61266587	10.42786122
"221479_s_at"	8.415330926	8.231185855	8.779643157	8.539537436	8.526458072	8.49654904	8.246056218	8.893964452	9.182229664	8.498512722	9.240726929	8.868836845	8.07425013	9.203010862	8.548339295	8.377694847	8.726879705	8.454678065	8.901938932	8.87686575	8.649025146	8.754210872
"221483_s_at"	9.953942123	9.670125134	9.525475246	10.11033415	9.666147182	9.821196439	9.823846583	10.06126477	9.791562146	9.378459342	9.521429137	9.859994262	10.36216475	9.72276142	9.613832509	9.966061297	9.738690743	9.935107819	10.05643354	9.89680879	9.82124396	9.609939706
"221485_at"	6.903636475	7.457139937	7.048058748	6.888740517	6.626565512	7.672805749	7.100792442	7.842840026	7.546720161	8.396958261	8.384805443	7.392907592	7.575042287	8.02089149	7.23706954	7.542129982	7.673985823	7.533702939	7.87220139	7.369228648	7.738347559	7.491689567
"221488_s_at"	9.821804768	9.995349334	10.57819244	9.498668451	9.326416242	9.696233022	9.512740987	9.512090008	9.822788555	9.57252466	9.664275302	9.608647589	9.777658426	9.504951744	9.752061369	8.801658542	9.579574412	9.359610712	9.514398985	9.761093704	9.912426663	9.589990991
"221492_s_at"	8.814823336	8.187235006	8.35663673	8.911694265	9.443641744	8.178500978	8.243443073	9.110780879	9.099645625	8.600609621	8.348749068	8.002889355	8.567751797	8.610676891	7.964288899	8.816479075	8.189850276	8.526083846	9.030893547	8.478780784	8.453586733	7.73230571
"221494_x_at"	11.31107126	10.65217972	10.48579408	10.19499205	10.57966309	10.22285307	10.0644963	10.54533662	10.47787766	10.51988888	9.868179717	10.41099844	10.56768032	10.31192643	10.22214121	10.59281727	11.33699604	10.33138031	10.27145647	10.19840041	10.52321812	10.36745716
"221497_x_at"	6.55141593	5.881308264	6.436900271	6.418090756	6.294145665	6.732935177	5.893518823	7.170574902	6.236651415	6.517965489	6.853923423	6.508238741	5.929163909	6.121285179	6.307232566	6.05876661	6.279663188	6.462042042	6.658975276	6.726430657	6.316085235	6.45405548
"221499_s_at"	7.18909137	7.142999885	7.68137233	7.070056272	6.669644895	7.058016104	7.133768451	6.458268277	6.578202095	8.067592582	7.379763067	7.244634825	7.154278773	7.8879211	7.099589422	6.077521106	6.986039776	7.314840545	7.40574355	7.281344387	7.315810479	7.242323113
"221502_at"	8.329973176	8.119919179	7.608272303	8.258513636	7.794350656	8.188470712	7.637071212	8.204267571	7.983541884	8.273892987	8.393345969	7.976343726	8.082798397	8.048617963	7.894982642	9.001024212	8.273421422	7.9462177	8.686031153	7.919190501	7.790616807	8.004508896
"221507_at"	7.427229805	7.88667533	7.280557119	7.439657277	7.604609118	7.727297855	7.813681245	7.429240149	7.716884138	7.450789373	7.789602162	7.203157389	7.451986969	7.454600217	7.123173404	8.121818788	7.536112963	7.610352805	7.415434347	7.537625622	7.375871579	7.786933124
"221508_at"	5.251282243	5.432452708	5.50072609	5.314357709	5.279811287	5.236979343	5.00953869	5.238664917	5.361720427	5.137872755	5.245046363	5.222889168	5.317554558	5.400450625	5.406008082	5.244494143	5.453966261	5.705287923	5.341576508	5.229434466	5.281477056	5.295923413
"221514_at"	6.198734597	5.886640426	6.041125029	6.416709181	6.273388696	6.124498372	6.039198332	6.604337707	6.469276367	6.720568393	6.628321593	6.118262716	6.629529138	6.58950326	5.832450839	7.337622835	6.302436256	6.793946532	6.875832874	6.247276412	6.091441883	6.126266497
"221517_s_at"	7.790992389	7.175510687	6.728087803	6.850708315	7.168204049	7.424531399	7.208392826	7.336289695	7.374094481	6.857030795	7.603745195	6.974130798	7.629910847	7.867315114	7.071222199	7.508761452	7.288827635	7.52254041	7.716042594	7.025186447	7.634798509	8.647616381
"221519_at"	8.223725629	8.205703892	8.668718496	7.514491395	7.652225347	7.825159352	8.134457757	7.820483397	8.145623815	7.500668522	7.622706944	7.771515161	7.651998947	7.94098844	7.822600101	7.590179062	7.839588586	7.862458249	7.85079264	7.71576437	8.060116918	7.486864905
"221521_s_at"	7.437518353	7.670555907	6.082529379	7.071293646	8.191893674	7.713271931	8.073251612	7.595097107	7.018032967	8.708249413	8.077704523	7.432749332	8.240988371	7.83095579	6.444150212	7.517443922	7.253953037	7.250901998	7.102924858	7.421356689	7.068272993	8.130249053
"221523_s_at"	4.974864493	6.434523034	8.41275082	4.765375401	5.352190401	5.267360583	4.818928139	5.244600211	4.844238738	4.5648479	5.220417101	5.743180749	4.603776273	4.821238615	5.507995448	4.776736317	5.678906671	4.674868867	4.949286318	5.210192102	5.669686355	4.754321671
