"","column","cor","p.adj","corr_order","label"
"9662","SLC16A1",0.412892774610947,1.76435869260412e-14,6473,""
"9663","HEATR3",0.195143017891505,0.816628820437136,5281,""
"9665","NIFK",0.152587988716484,1,4610,""
"9669","LARP1",0.0900374947498039,1,3208,""
"9670","CNOT8",0.0536752313812612,1,2124,""
"9677","C9orf85",0.195002453961029,0.826133914467576,5278,""
"9680","RBM45",0.0139670770192266,1,598,""
"9683","PDIA4",0.00436303261805392,1,188,""
"9688","FLACC1",0.0379005432025172,1,1528,""
"9690","TMEM237",0.0224624188059304,1,923,""
"9701","MED7",0.219937980585592,0.08331221371018,5556,""
"9703","RRAGA",0.0558815907030788,1,2195,""
"9708","RASA2",0.07826594578113,1,2894,""
"9709","RMND1",0.0151616083696391,1,649,""
"9710","RAET1L",0.000927289361205407,1,38,""
"9713","VBP1",0.024052691408319,1,986,""
"9718","GRIP1",0.0581114333418703,1,2269,""
"9724","CARNMT1",0.091794637239912,1,3266,""
"9725","MCU",0.225870448193775,0.0460938458414965,5608,""
"9726","MIDEAS",0.148191699847164,1,4528,""
"9733","GPR61",0.00141298651830106,1,56,""
"9734","MMP16",0.0777429127992851,1,2876,""
"9735","ADK",0.391925976129472,1.25566339669195e-12,6433,""
"9736","KCNMA1",0.0692312762796642,1,2632,""
"9741","DPY19L4",0.101584308766052,1,3525,""
"9742","NDUFAF6",0.0496900736626921,1,1968,""
"9747","ART3",0.160774996282507,1,4762,""
"9751","N6AMT1",0.038548333484417,1,1560,""
"9752","RWDD2B",0.00810903383373401,1,353,""
"9754","CCT8",0.208568719906663,0.246487431169419,5441,""
"9755","MAP3K7CL",0.271444687264471,0.000266767027189053,5986,""
"9757","BACH1",0.213128198452649,0.160723642735065,5489,""
"9758","CLDN17",0.0816180065305837,1,2985,""
"9763","RPGR",0.0495562271606303,1,1961,""
"9765","PCGF6",0.0183147715313064,1,775,""
"9767","SFR1",0.284851825892207,4.76503065905598e-05,6070,""
"9774","SH3RF2",0.155635573135018,1,4658,""
"9776","UQCRB",0.0349687704199079,1,1425,""
"9777","MTERF3",0.105390515056177,1,3628,""
"9780","RPL30",0.0563280171440212,1,2212,""
"9781","KCNS2",0.00419459910689114,1,186,""
"9789","CD109",0.141743280326216,1,4405,""
"9793","UBE2L6",0.156720126658346,1,4683,""
"9794","ZDHHC5",0.0685789358634664,1,2614,""
"9795","MED19",0.18141035596089,1,5074,""
"9797","NPTN",0.244932961276857,0.00607595569004169,5781,""
"9799","SAMD8",0.0416400806293053,1,1673,""
"9803","UTP14A",0.157372743513461,1,4695,""
"9808","TBC1D31",0.0281304908743182,1,1162,""
"9809","NTAQ1",0.096383552298149,1,3392,""
"9810","ATAD2",0.113073712258932,1,3805,""
"9812","NSMCE2",0.247168184466429,0.00473294127953253,5797,""
"9819","SASS6",0.066974284448941,1,2557,""
"9824","MALSU1",0.0453338231152018,1,1819,""
"9826","GALK2",0.100037275682293,1,3492,""
"9830","BUB1B",0.0680561783623256,1,2598,""
"9831","PDE6D",0.0440762836970491,1,1768,""
"9834","RPUSD3",0.0608476638876224,1,2351,""
"9838","SEC13",0.115066866220546,1,3858,""
"9840","NTAN1",0.184724947357571,1,5131,""
"9841","SHCBP1L",0.00614725933385771,1,282,""
"9842","NMNAT2",0.235223074687669,0.0174699310473333,5692,""
"9843","ZFYVE9",0.106326396953129,1,3649,""
"9847","SMG1",0.0997536131709922,1,3482,""
"9848","FCHO2",0.0358555736941643,1,1450,""
"9850","TMEM171",0.297717392713007,8.32264326200803e-06,6137,""
"9851","KLHL40",0.0150690768173285,1,644,""
"9852","C8A",0.0679422584039416,1,2595,""
"9855","NRG1",0.383751870669997,6.10618975742651e-12,6415,""
"9856","ODR4",0.0161764360616087,1,687,""
"9857","CPT2",0.0269959883780587,1,1111,""
"9858","NECAP2",0.294310286535458,1.3326874877987e-05,6120,""
"9865","CLDN12",0.142653574422899,1,4425,""
"9866","MMP14",0.169571943314395,1,4890,""
"9870","TMED6",0.19171673644314,1,5230,""
"9879","DHRS1",0.319288353039557,3.63812923651444e-07,6227,""
"9884","AASDH",0.169385869910469,1,4886,""
"9887","RNF111",0.000905119425327074,1,35,""
"9888","CCNB2",0.077285299760556,1,2864,""
"9890","MYO1E",0.283474578013229,5.71444048889374e-05,6066,""
"9893","AFAP1L1",0.304134166826509,3.37050737427453e-06,6157,""
"9895","VPS26C",0.0141116211632009,1,604,""
"9898","KCNJ15",0.306949938201043,2.25181823055099e-06,6178,""
"9899","ERG",0.128542743926895,1,4150,""
"9900","ETS2",0.316164293238445,5.81942910208199e-07,6211,""
"9903","SLC35B2",0.0548901004707416,1,2166,""
"9905","MX1",0.0656123705054976,1,2504,""
"9911","PALM2AKAP2",0.0253463858625045,1,1038,""
"9920","ACAN",0.0227398616865786,1,934,""
"9921","PSMG3",0.0329975118747797,1,1361,""
"9926","FMNL2",0.375816665665564,2.71879461738017e-11,6393,""
"9934","PANK4",0.031710085769897,1,1311,""
"9937","C12orf43",0.12109030052268,1,3985,""
"9938","PEX10",0.0148314705562603,1,632,""
"9939","RER1",0.316493999654733,5.53897105267232e-07,6213,""
"9943","LDLRAP1",0.207113463615646,0.281909740509867,5431,""
"9946","ANKRD61",0.0447194364999116,1,1792,""
"9947","PAFAH2",0.113691690777796,1,3820,""
"9951","TRIM63",0.0598893215819248,1,2325,""
"9952","CFAP251",0.316249484660766,5.74573396459681e-07,6212,""
"9953","MRPL17",0.205924783448579,0.314298759179022,5411,""
"9958","PTPDC1",0.145726860788889,1,4479,""
"9959","GALNT14",0.0954250424158971,1,3365,""
"9963","TPRG1L",0.208073312905241,0.258159579669929,5439,""
"9965","PRXL2C",0.19528189101434,0.807018240923551,5284,""
"9966","XDH",0.427928893264644,6.84061645466194e-16,6499,""
"9969","EYA3",0.103005684410106,1,3556,""
"9972","FANCC",0.0324709211063469,1,1339,""
"9978","TENT5B",0.184582608958215,1,5128,""
"9983","GPR153",0.407818783732742,5.09296959716774e-14,6460,""
"9984","SLC13A3",0.0367031961256376,1,1485,""
"9986","RHBDL2",0.0778599305588921,1,2878,""
"9989","H2BC5",0.157648572234471,1,4702,""
"9990","CDC25C",0.07500412878237,1,2804,""
"9991","H4C8",0.0511637906621413,1,2021,""
"9992","MITD1",0.0664037104511809,1,2542,""
"10005","SPATA2",0.00620264238540107,1,283,""
"10013","CPA5",0.0206889418164739,1,854,""
"10016","ZC3H18",0.0151266052625366,1,647,""
"10017","ZFAND2B",0.17328653553749,1,4939,""
"10031","TAGLN2",0.208869002503864,0.239761838872107,5447,""
"10037","NBL1",0.0135246388546825,1,580,""
"10042","PLA2G2F",0.239261449369886,0.0113249964895225,5733,""
"10044","NIT1",0.113459601656,1,3811,""
"10051","CDA",0.298727097185503,7.23138687197843e-06,6143,""
"10052","PINK1",0.263424559328853,0.000713231052724579,5917,""
"10055","ADAMTS4",0.0259904269928915,1,1070,""
"10060","TOMM40L",0.0119645547036352,1,517,""
"10067","RAPGEF6",0.0202517484027302,1,842,""
"10075","IFNAR2",0.0261315658274137,1,1079,""
"10076","MRPL10",0.00983270969031729,1,437,""
"10077","IFNGR2",0.240666933306635,0.00972125427551338,5744,""
"10078","GART",0.179577565728262,1,5040,""
"10080","DONSON",0.00909942122543351,1,405,""
"10082","LAD1",0.0974895796006196,1,3424,""
"10083","STC1",0.00897582142172574,1,397,""
"10085","CSRP1",0.0157339533715929,1,670,""
"10089","KCNE2",0.0330148927610371,1,1362,""
"10091","RCAN1",0.0706841898158789,1,2677,""
"10092","UBE2Z",0.064870844981962,1,2480,""
"10096","CCDC24",0.0195670053277961,1,814,""
"10103","ACTC1",0.0561249640764074,1,2206,""
"10104","MORC3",0.188100118309091,1,5181,""
"10109","GOLGA6A",0.0583224257131567,1,2276,""
"10112","ADPGK",0.0431940008260932,1,1738,""
"10114","PLA2G4D",0.162105845928462,1,4781,""
"10115","PADI4",0.139449097294643,1,4363,""
"10117","CYB5R1",0.383195829883102,6.78930887825662e-12,6414,""
"10119","ATP13A2",0.0898621535747106,1,3203,""
"10124","CES5A",0.0225696877832403,1,927,""
"10128","ALDH4A1",0.206202347446758,0.306555835065116,5418,""
"10129","STARD9",0.0538449530154204,1,2129,""
"10132","LCE2B",0.0758225268202076,1,2818,""
"10133","UBR1",0.193905288556291,0.907649151425684,5265,""
"10135","MED8",0.238765971773712,0.0119449004655673,5725,""
"10138","SPRR2G",0.160349272721774,1,4754,""
"10141","RSPRY1",0.177634586476742,1,4994,""
"10142","CCDC17",0.00537803838704696,1,247,""
"10143","GPBP1L1",0.11052251661608,1,3748,""
"10144","NAE1",0.0740079362257166,1,2783,""
"10145","TMEM69",0.0838214725114747,1,3047,""
"10149","TEPP",0.0978576466711615,1,3436,""
"10152","SPON2",0.0964155205891764,1,3394,""
"10156","TPPP3",0.046915363856347,1,1860,""
"10158","ATP6V0D1",0.161100860129818,1,4767,""
"10165","RGS12",0.194801028592092,0.840362510926237,5275,""
"10166","PSKH1",0.00241718835189496,1,104,""
"10167","ZYX",0.183119683831911,1,5100,""
"10169","LYPD5",0.241168415830518,0.00920745156574995,5749,""
"10172","CCDC107",0.0366964634503911,1,1484,""
"10177","ZNF235",0.0258259069387208,1,1063,""
"10183","CALM3",0.239562034328641,0.0109609524017004,5736,""
"10184","DFFA",0.233421181426096,0.0211283669647842,5669,""
"10186","IQCC",0.0301242664458271,1,1250,""
"10187","TMEM234",0.219077480087737,0.0906113544646704,5546,""
"10188","BSDC1",0.0510026452278321,1,2015,""
"10189","ZBTB8A",0.0653738139714987,1,2492,""
"10190","ATAD3B",0.282423784171276,6.55920727944253e-05,6059,""
"10191","SSU72",0.092466460735106,1,3291,""
"10192","UBE2J2",0.17462500423427,1,4953,""
"10210","WDR4",0.177891632064404,1,4997,""
"10212","PKNOX1",0.144055694776688,1,4454,""
"10214","U2AF1",0.0201171292671297,1,833,""
"10216","HSF2BP",0.18729246124974,1,5171,""
"10217","RRP1B",0.00378878203552446,1,169,""
"10218","PDXK",0.0457183427651708,1,1829,""
"10220","CSTB",0.0495211984294568,1,1959,""
"10221","RRP1",0.0264428632201293,1,1095,""
"10229","LRRC3",0.180434862599676,1,5057,""
"10235","VAV2",0.375343516592016,2.96752018582436e-11,6391,""
"10239","DIP2A",0.0214683592040797,1,891,""
"10246","SLC2A6",0.0875096846910564,1,3145,""
"10249","LCN1",0.258566958369886,0.00127402873729149,5881,""
"10251","GPSM1",0.009861525965241,1,438,""
"10252","C19orf47",0.0710757847018581,1,2691,""
"10255","TOR2A",0.131897946733327,1,4223,""
"10260","ZDHHC12",0.190242647258836,1,5211,""
"10264","COX6B2",0.156361928701581,1,4675,""
"10269","MED27",0.185374135469709,1,5140,""
"10270","DEDD2",0.106111793953587,1,3644,""
"10271","SIK3",0.07390024641196,1,2775,""
"10272","MPZL3",0.134633098931009,1,4281,""
"10276","PCSK7",0.084629505673294,1,3063,""
"10284","SHC1",0.280821055880249,8.07892821084222e-05,6051,""
"10288","IL6R",0.077100639415978,1,2857,""
"10295","PAQR6",0.0264251982522613,1,1094,""
"10298","LMNA",0.223873650574027,0.05638446174486,5590,""
"10306","GPATCH4",0.125910136286444,1,4088,""
"10313","NACC1",0.0151008434289269,1,645,""
"10314","CYP11B1",0.0198470042042977,1,823,""
"10316","LY6K",0.273615577739612,0.000203109024467591,6006,""
"10317","IER2",0.0609447342647298,1,2353,""
"10320","LY6E",0.178552005319804,1,5017,""
"10321","VPS28",0.0858530020385791,1,3102,""
"10322","TONSL",0.0356739204491543,1,1441,""
"10326","LRRC14",0.0535976165696705,1,2118,""
"10337","MGAT4B",0.0402509585297721,1,1614,""
"10338","RPL8",0.125995059790042,1,4092,""
"10341","LRWD1",0.0121945620128267,1,525,""
"10347","MFSD12",0.201618290398931,0.462931660006409,5357,""
"10348","TUBA3FP",0.0916887254991106,1,3263,""
"10352","AP2M1",0.0364232667426106,1,1467,""
"10356","DMKN",0.143990341491743,1,4453,""
"10369","SAP30BP",0.267557222679057,0.000431458940588665,5952,""
"10373","SRSF2",0.0559944172996548,1,2199,""
"10381","ITGA5",0.348229094046536,3.57645981508133e-09,6323,""
"10388","NAGS",0.323195102258802,2.00668591158154e-07,6245,""
"10389","LSM12",0.0659918763795213,1,2524,""
"10392","JOSD2",0.063295823381164,1,2427,""
"10395","DBF4B",0.0340356381311754,1,1394,""
"10396","PLCD3",0.260604384177492,0.00100050174159916,5904,""
"10399","RACGAP1",0.092687030694361,1,3299,""
"10404","KRT84",0.0290573277654984,1,1203,""
"10405","KRT82",0.0913220888803662,1,3251,""
"10407","SPC24",0.0891232651561007,1,3186,""
"10409","LEMD2",0.118997443545687,1,3942,""
"10413","MED11",0.0271025295676016,1,1117,""
"10420","SENP3",0.0530091982196331,1,2093,""
"10421","FGF11",0.032580614608664,1,1344,""
"10422","EIF4A1",0.0649192910029767,1,2481,""
"10423","RPL26",0.110274459087931,1,3741,""
"10433","SPSB3",0.0442268480708468,1,1775,""
"10437","CCNF",0.104123349850705,1,3588,""
"10439","AMDHD2",0.0376411299452134,1,1519,""
"10442","PAQR4",0.125231525859095,1,4068,""
"10445","ZNF75A",0.000582138422768789,1,24,""
"10447","SHANK2",0.16089072245842,1,4765,""
"10448","CLPB",0.0585123135968773,1,2280,""
"10451","PPP1R32",0.0117056838768902,1,506,""
"10455","LBHD1",0.0294541595017424,1,1218,""
"10458","NXF1",0.0452891007884284,1,1817,""
"10459","STX5",0.0729660805035276,1,2750,""
"10463","SYVN1",0.0304555847973206,1,1265,""
"10464","ZFPL1",0.0119875404258052,1,519,""
"10465","RPS6KA4",0.435378344649827,1.28554886142204e-16,6513,""
"10467","TPCN2",0.145470325364823,1,4473,""
"10470","PDZK1IP1",0.118213599761956,1,3928,""
"10472","CMPK1",0.0437326638725281,1,1756,""
"10475","COA7",0.149041203058245,1,4548,""
"10478","CZIB",0.150967201499801,1,4579,""
"10479","MAGOH",0.201968720475464,0.448682049303576,5365,""
"10480","ACOT11",0.221576520159979,0.0708821935658895,5568,""
"10481","FAM151A",0.0253600708755997,1,1040,""
"10485","USP24",0.0504290859402602,1,1994,""
"10487","NOL9",0.0901435771465871,1,3211,""
"10489","KLHL21",0.0240393881904934,1,985,""
"10491","GMEB1",0.129163771180091,1,4163,""
"10494","AK4",0.140034685261259,1,4373,""
"10495","JAK1",0.0814900555819525,1,2980,""
"10497","CTRC",0.0284973731013121,1,1176,""
"10498","LZIC",0.0829475571374935,1,3021,""
"10501","FBLIM1",0.448944367398417,5.492299713145e-18,6530,""
"10506","PDPN",0.414962079956533,1.13910154495333e-14,6477,""
"10507","LRRC38",0.148843288955431,1,4544,""
"10509","MATN1",0.163211856091213,1,4800,""
"10511","SDC3",0.113174412067915,1,3807,""
"10512","PEF1",0.123102988275583,1,4025,""
"10513","SYNC",0.0924046908801978,1,3289,""
"10518","UBXN10",0.151205939891433,1,4583,""
"10519","CAMK2N1",0.424268742781547,1.53209211597313e-15,6495,""
"10521","WNT4",0.0615367927133576,1,2371,""
"10523","SCNN1D",0.253560148263182,0.00228659474115062,5851,""
"10525","FAAP20",0.0181611706085141,1,768,""
"10533","MYSM1",0.145995316972395,1,4487,""
"10534","TM2D1",0.134604798759011,1,4280,""
"10535","USP1",0.0508192609192844,1,2007,""
"10536","FUBP1",0.170423706662279,1,4895,""
"10537","NEXN",0.0845616412665413,1,3059,""
"10542","TYW3",0.0975875462911859,1,3429,""
"10544","SNX7",0.24816933835793,0.00422682417031385,5803,""
"10546","NTNG1",0.0102398041168824,1,448,""
"10548","HENMT1",0.0832520477503134,1,3032,""
"10549","AKNAD1",0.425651147088679,1.13107542865811e-15,6497,""
"10550","C1orf52",0.203807575745692,0.380523351458082,5385,""
"10551","DNAI3",0.152417949030685,1,4609,""
"10562","EXTL2",0.0862087502934127,1,3111,""
"10563","SLC30A7",0.123115014238943,1,4026,""
"10564","ZNF281",0.19661794012076,0.718761580380053,5301,""
"10566","CADM3",0.0579153837116843,1,2262,""
"10567","NLRP3",0.205775465650787,0.318576576949861,5409,""
"10569","TRIM58",0.0758682199780075,1,2819,""
"10570","SLAMF9",0.00464342361735838,1,206,""
"10573","IGSF8",0.11433337214481,1,3834,""
"10582","FCGR3B",0.10057444702581,1,3500,""
"10585","C1orf74",0.32665246893876,1.17550226759928e-07,6257,""
"10589","ATF3",0.0681573196040298,1,2600,""
"10590","RBM15",0.0261349890149195,1,1081,""
"10594","IER5",0.270043494563581,0.000317545472076482,5973,""
"10600","NBPF20",0.0370059468076694,1,1495,""
"10606","PPP1R21",0.0711898750937709,1,2695,""
"10614","IL20",0.552534180950006,9.76549388988825e-31,6599,""
"10615","IL24",0.569779898715086,2.54594965600941e-33,6607,""
"10616","FCMR",0.095477884523866,1,3368,""
"10619","CAPN2",0.225952274897531,0.0457123610799048,5610,""
"10634","KCNF1",0.177627170578919,1,4993,""
"10635","SLC66A3",0.00865312570470974,1,380,""
"10651","VSNL1",0.0948912487252483,1,3346,""
"10659","SGCB",0.0790855161677465,1,2915,""
"10665","XIRP2",0.0219052446889737,1,902,""
"10667","SMARCAD1",0.105702214899147,1,3636,""
"10669","PDLIM5",0.178878225675299,1,5028,""
"10671","STPG2",0.0739665890613024,1,2781,""
"10677","PACRGL",0.00693159263233733,1,314,""
"10686","RNF149",0.269459063498392,0.000341319814528543,5968,""
"10687","IWS1",0.0722424734182445,1,2728,""
"10688","BOLA3",0.0500515638858409,1,1977,""
"10689","CDC42EP3",0.207096936604812,0.282334574816541,5430,""
"10690","S100A11",0.235364575439422,0.0172073551895706,5694,"S100A11"
"10691","LCE3D",0.180277418222706,1,5053,""
"10693","IVL",0.132801519679136,1,4248,""
"10696","SPRR2D",0.122695940726028,1,4020,""
"10698","PGLYRP4",0.142326152836178,1,4415,""
"10700","S100A9",0.199989385923807,0.534857401912899,5336,""
"10701","S100A12",0.201774459140657,0.456468127575027,5360,""
"10702","TGFA",0.566286408108949,8.74148225279999e-33,6606,""
"10704","CCNYL1",0.165526378305499,1,4829,""
"10706","CRYGC",0.0647517803554914,1,2476,""
"10710","ALPP",0.144685199119771,1,4459,""
"10713","GABRB1",0.032533505215515,1,1342,""
"10714","PAQR3",0.016548225380259,1,698,""
"10715","NIPAL1",0.234361977781835,0.0191307399862269,5684,""
"10717","ANTXR2",0.372496684412609,5.01565161316142e-11,6380,""
"10718","HELQ",0.188277576831453,1,5185,""
"10719","MRPS18C",0.274766684552943,0.000175598129780518,6012,""
"10726","CLDN1",0.0911225713706621,1,3246,""
"10733","INAVA",0.0600367290055414,1,2332,""
"10735","KBTBD8",0.248266505052393,0.00418076185062599,5805,""
"10737","EOGT",0.0205624757689084,1,850,""
"10738","LMOD3",0.0131522309255555,1,561,""
"10741","SLC22A15",0.259099702656019,0.00119632557903286,5890,""
"10743","IGFN1",0.246855662873292,0.00490141302593341,5794,""
"10744","ATP1A1",0.0255389052395536,1,1051,""
"10747","PROK2",0.137772915848726,1,4337,""
"10756","IGFBP7",0.094523157075577,1,3336,""
"10759","CXCR1",0.350433922288848,2.46345158082551e-09,6327,""
"10760","ARPC2",0.32844767268442,8.88368251639639e-08,6262,""
"10762","CCT3",0.122426495213761,1,4012,""
"10763","TMEM79",0.168357202176616,1,4873,""
"10765","RNF25",0.120462885939936,1,3972,""
"10771","CRYBA2",0.0210138051631671,1,868,""
"10773","CIP2A",0.133827973990626,1,4263,""
"10775","CWC22",0.0915732276986895,1,3260,""
"10776","AZI2",0.0853581617866463,1,3086,""
"10777","TGFBR2",0.24004262375466,0.0104009889682427,5738,""
"10778","RETNLB",0.00829569389700186,1,360,""
"10779","ANKZF1",0.0644491198110575,1,2466,""
"10787","DPPA2",0.0309050454806737,1,1284,""
"10788","NFASC",0.105023617598009,1,3617,""
"10790","SGO2",0.0581441060883141,1,2270,""
"10792","CLASP2",0.0143993958526059,1,614,""
"10794","NUAK2",0.0401560440121053,1,1612,""
"10799","IFI16",0.0301016536800145,1,1248,""
"10800","AIM2",0.2151642556568,0.132400781078643,5509,""
"10802","EIF5A2",0.21795888003969,0.101139478721407,5540,""
"10803","SLC2A2",0.00917396301129604,1,409,""
"10805","FABP1",0.0662019039617607,1,2536,""
"10809","ICOS",0.00873002560961932,1,386,""
"10811","PPP4R2",0.00311320779430609,1,136,""
"10819","CDS1",0.173219533288915,1,4937,""
"10820","WDFY3",0.0851934625298488,1,3080,""
"10821","COX18",0.00614378211239682,1,280,""
"10822","PTPN13",0.0760839721692238,1,2823,""
"10826","C4orf36",0.145547772349695,1,4476,""
"10827","THOC7",0.0386824077865974,1,1566,""
"10829","PSMD6",0.191773204312833,1,5232,""
"10830","PRICKLE2",0.120938236456308,1,3982,""
"10836","TIPARP",0.486966976796792,3.6155216242493e-22,6573,""
"10837","CCNL1",0.017663339118733,1,737,""
"10838","PTX3",0.134998623112395,1,4291,""
"10840","DCLK3",0.0871090822061683,1,3136,""
"10841","SLMAP",0.137241616533133,1,4328,""
"10842","RPL9",0.0419131426689576,1,1691,""
"10847","CFAP20DC",0.189245238989037,1,5199,""
"10849","APBB2",0.321255470788588,2.69949004237707e-07,6236,""
"10850","IL17RE",0.267214324207235,0.000449764648375056,5941,""
"10851","IL17RC",0.0405272962455805,1,1622,""
"10856","U2SURP",0.0363218207625856,1,1463,""
"10859","CXCL3",0.364080780948651,2.29695575113627e-10,6364,""
"10860","CXCL5",0.24867740371111,0.00399014722936694,5809,""
"10861","PPBP",0.215189393340457,0.132081047406178,5510,""
"10862","PF4",0.139250983827724,1,4359,""
"10863","MTHFD2L",0.29826952161676,7.70898792068097e-06,6142,""
"10864","CXCL1",0.356133395500872,9.27824092982754e-10,6345,""
"10865","RCHY1",0.0379834594826225,1,1533,""
"10869","GYG1",0.0209444125453432,1,867,""
"10877","UCN",0.00116411010872453,1,50,""
"10884","TGM4",0.143624343619008,1,4447,""
"10885","WDR43",0.103129654867964,1,3561,""
"10887","CDCP1",0.355152609115885,1.09902699476173e-09,6343,""
"10889","SLC6A20",0.0188179663452479,1,791,""
"10893","RTP3",0.0850039429038018,1,3075,""
"10895","ELP6",0.0440951840235822,1,1771,""
"10897","DTX3L",0.025755483943418,1,1058,""
"10900","SMIM12",0.391328612746234,1.41151371664883e-12,6431,""
"10901","ZMYM6",0.0784314768871263,1,2899,""
"10905","ZC3H12A",0.275474102519514,0.000160497582440418,6017,""
"10906","MEAF6",0.0678883868712843,1,2593,""
"10907","SNIP1",0.175282817814104,1,4963,""
